workerid,proliferate.condition,item,item_type,maximality,response,slide_number,state,stim,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.item_comments,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
219,experiment_1,tea,baseline,maximal,TRUE,13,5,Andy drank the tea,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,wing,filler,partial,FALSE,14,1,Andy ate the wing,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,coffee,control,maximal,FALSE,15,0,Andy drank the coffee,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,coffee,filler,maximal,FALSE,16,2,Andy drank the coffee,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,whiskey,filler,partial,TRUE,17,4,Andy drank the whiskey,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
219,experiment_1,cookie,filler,maximal,FALSE,18,3,Andy ate the cookie,[],38,Yes,,2,2,yes,Male,,english,no,Chrome,Windows,1080,1920,1.64015,
130,experiment_1,soda,critical,partial,TRUE,3,4,Andy drank the soda,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,cookie,filler,maximal,TRUE,4,4,Andy ate the cookie,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,wing,control,partial,FALSE,5,0,Andy ate the wing,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,apple,baseline,partial,TRUE,6,5,Andy ate the apple,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,wing,filler,partial,TRUE,7,2,Andy ate the wing,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,whiskey,control,partial,FALSE,8,0,Andy drank the whiskey,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,banana,critical,maximal,TRUE,9,2,Andy ate the banana,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,tea,baseline,maximal,TRUE,10,5,Andy drank the tea,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,coffee,control,maximal,FALSE,11,0,Andy drank the coffee,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,cookie,control,maximal,FALSE,12,0,Andy ate the cookie,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,tea,critical,maximal,FALSE,13,1,Andy drank the tea,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,coffee,filler,maximal,FALSE,14,1,Andy drank the coffee,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,whiskey,filler,partial,TRUE,15,3,Andy drank the whiskey,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,apple,critical,partial,TRUE,16,3,Andy ate the apple,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,banana,baseline,maximal,TRUE,17,5,Andy ate the banana,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
130,experiment_1,soda,baseline,partial,TRUE,18,5,Andy drank the soda,[],37,Yes,No,4,2,25 cents,Male,No,English,No,Chrome,Linux,1440,2560,1.23345,
102,experiment_1,tea,critical,maximal,TRUE,3,4,Andy drank the tea,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,banana,filler,maximal,TRUE,4,4,Andy ate the banana,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,soda,control,partial,FALSE,5,0,Andy drank the soda,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,cookie,critical,maximal,TRUE,6,3,Andy ate the cookie,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,cookie,baseline,maximal,TRUE,7,5,Andy ate the cookie,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,whiskey,baseline,partial,TRUE,8,5,Andy drank the whiskey,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,soda,filler,partial,TRUE,9,1,Andy drank the soda,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,whiskey,critical,partial,TRUE,10,2,Andy drank the whiskey,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,wing,filler,partial,TRUE,11,2,Andy ate the wing,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,coffee,filler,maximal,TRUE,12,3,Andy drank the coffee,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,wing,control,partial,FALSE,13,0,Andy ate the wing,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,banana,control,maximal,FALSE,14,0,Andy ate the banana,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,apple,critical,partial,TRUE,15,1,Andy ate the apple,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,apple,baseline,partial,TRUE,16,5,Andy ate the apple,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,coffee,control,maximal,FALSE,17,0,Andy drank the coffee,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
102,experiment_1,tea,baseline,maximal,TRUE,18,5,Andy drank the tea,[],28,Yes,,3,1,.75,Female,,English,No,Safari,iPhone/iPod,667,375,2.5050666666666666,
225,experiment_1,soda,baseline,partial,TRUE,3,5,Andy drank the soda,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,tea,control,maximal,FALSE,4,0,Andy drank the tea,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,apple,filler,partial,TRUE,5,4,Andy ate the apple,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,coffee,baseline,maximal,TRUE,6,5,Andy drank the coffee,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,soda,critical,partial,TRUE,7,4,Andy drank the soda,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,banana,filler,maximal,TRUE,8,2,Andy ate the banana,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,wing,baseline,partial,TRUE,9,5,Andy ate the wing,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,tea,filler,maximal,TRUE,10,3,Andy drank the tea,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,wing,critical,partial,TRUE,11,2,Andy ate the wing,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,banana,control,maximal,FALSE,12,0,Andy ate the banana,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,apple,control,partial,FALSE,13,0,Andy ate the apple,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,cookie,critical,maximal,TRUE,14,1,Andy ate the cookie,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,coffee,critical,maximal,TRUE,15,3,Andy drank the coffee,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,whiskey,control,partial,FALSE,16,0,Andy drank the whiskey,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,whiskey,filler,partial,TRUE,17,1,Andy drank the whiskey,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
225,experiment_1,cookie,baseline,maximal,TRUE,18,5,Andy ate the cookie,[],42,Yes,,3,1,.50,Male,,English,No,Chrome,Mac,800,1280,1.7195166666666666,
98,experiment_1,tea,critical,maximal,TRUE,3,3,Andy drank the tea,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,coffee,filler,maximal,TRUE,4,3,Andy drank the coffee,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,soda,baseline,partial,TRUE,5,5,Andy drank the soda,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,apple,filler,partial,TRUE,6,4,Andy ate the apple,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,whiskey,filler,partial,TRUE,7,2,Andy drank the whiskey,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,banana,filler,maximal,TRUE,8,1,Andy ate the banana,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,wing,critical,partial,FALSE,9,1,Andy ate the wing,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,whiskey,control,partial,FALSE,10,0,Andy drank the whiskey,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,wing,baseline,partial,TRUE,11,5,Andy ate the wing,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,soda,critical,partial,TRUE,12,4,Andy drank the soda,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,apple,control,partial,FALSE,13,0,Andy ate the apple,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,tea,baseline,maximal,TRUE,14,5,Andy drank the tea,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,coffee,control,maximal,FALSE,15,0,Andy drank the coffee,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,cookie,baseline,maximal,TRUE,16,5,Andy ate the cookie,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,cookie,critical,maximal,TRUE,17,2,Andy ate the cookie,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
98,experiment_1,banana,control,maximal,FALSE,18,0,Andy ate the banana,[],34,Yes,,3,2,.10,Female,,English,No,Chrome,Linux,869,412,1.9703666666666664,
142,experiment_1,soda,control,partial,FALSE,3,0,Andy drank the soda,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,soda,filler,partial,TRUE,4,1,Andy drank the soda,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,whiskey,critical,partial,TRUE,5,2,Andy drank the whiskey,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,banana,filler,maximal,TRUE,6,3,Andy ate the banana,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,coffee,filler,maximal,TRUE,7,2,Andy drank the coffee,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,whiskey,baseline,partial,TRUE,8,5,Andy drank the whiskey,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,coffee,control,maximal,FALSE,9,0,Andy drank the coffee,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,wing,control,partial,FALSE,10,0,Andy ate the wing,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,wing,filler,partial,TRUE,11,4,Andy ate the wing,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,apple,baseline,partial,TRUE,12,5,Andy ate the apple,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,banana,control,maximal,FALSE,13,0,Andy ate the banana,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,apple,critical,partial,TRUE,14,1,Andy ate the apple,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,cookie,critical,maximal,TRUE,15,4,Andy ate the cookie,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,cookie,baseline,maximal,TRUE,16,5,Andy ate the cookie,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,tea,baseline,maximal,TRUE,17,5,Andy drank the tea,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
142,experiment_1,tea,critical,maximal,TRUE,18,3,Andy drank the tea,[],40,Yes,idk have a good day,2,2,1usd,Male,I feel bad for andy... cause the banana was huge,English,none,Chrome,Windows,768,1366,5.55695,
94,experiment_1,coffee,critical,maximal,TRUE,3,2,Andy drank the coffee,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,tea,control,maximal,FALSE,4,0,Andy drank the tea,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,apple,baseline,partial,TRUE,5,5,Andy ate the apple,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,wing,filler,partial,TRUE,6,1,Andy ate the wing,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,whiskey,filler,partial,TRUE,7,3,Andy drank the whiskey,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,soda,critical,partial,TRUE,8,3,Andy drank the soda,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,wing,control,partial,FALSE,9,0,Andy ate the wing,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,banana,control,maximal,FALSE,10,0,Andy ate the banana,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,coffee,baseline,maximal,TRUE,11,5,Andy drank the coffee,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,cookie,baseline,maximal,TRUE,12,5,Andy ate the cookie,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,apple,critical,partial,TRUE,13,4,Andy ate the apple,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,banana,filler,maximal,TRUE,14,4,Andy ate the banana,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,soda,baseline,partial,TRUE,15,5,Andy drank the soda,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,tea,filler,maximal,TRUE,16,2,Andy drank the tea,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,whiskey,control,partial,FALSE,17,0,Andy drank the whiskey,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
94,experiment_1,cookie,critical,maximal,TRUE,18,1,Andy ate the cookie,[],29,Yes,,4,2,.50,Female,,English,,Chrome,Windows,768,1366,1.7749,
198,experiment_1,tea,critical,maximal,TRUE,3,1,Andy drank the tea,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,soda,baseline,partial,TRUE,4,5,Andy drank the soda,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,cookie,baseline,maximal,TRUE,5,5,Andy ate the cookie,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,whiskey,control,partial,FALSE,6,0,Andy drank the whiskey,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,banana,control,maximal,FALSE,7,0,Andy ate the banana,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,tea,baseline,maximal,TRUE,8,5,Andy drank the tea,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,whiskey,filler,partial,TRUE,9,1,Andy drank the whiskey,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,apple,critical,partial,TRUE,10,4,Andy ate the apple,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,wing,control,partial,FALSE,11,0,Andy ate the wing,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,wing,filler,partial,TRUE,12,2,Andy ate the wing,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,coffee,control,maximal,FALSE,13,0,Andy drank the coffee,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,cookie,critical,maximal,TRUE,14,2,Andy ate the cookie,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,banana,filler,maximal,TRUE,15,4,Andy ate the banana,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,coffee,filler,maximal,TRUE,16,3,Andy drank the coffee,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,apple,baseline,partial,TRUE,17,5,Andy ate the apple,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
198,experiment_1,soda,critical,partial,TRUE,18,3,Andy drank the soda,[],34,Confused,,3,1,3.00,Male,,English,,Chrome,Linux,740,360,2.6301666666666668,
196,experiment_1,coffee,filler,maximal,TRUE,3,2,Andy drank the coffee,[],24,Yes,,2,2,0.77,Male,,English,No,Chrome,Mac,1080,1920,1.7557833333333333,
196,experiment_1,banana,baseline,maximal,TRUE,4,5,Andy ate the banana,[],24,Yes,,2,2,0.77,Male,,English,No,Chrome,Mac,1080,1920,1.7557833333333333,
196,experiment_1,wing,baseline,partial,TRUE,5,5,Andy ate the wing,[],24,Yes,,2,2,0.77,Male,,English,No,Chrome,Mac,1080,1920,1.7557833333333333,
196,experiment_1,tea,critical,maximal,TRUE,6,3,Andy drank the tea,[],24,Yes,,2,2,0.77,Male,,English,No,Chrome,Mac,1080,1920,1.7557833333333333,
196,experiment_1,cookie,control,maximal,FALSE,7,0,Andy ate the cookie,[],24,Yes,,2,2,0.77,Male,,English,No,Chrome,Mac,1080,1920,1.7557833333333333,
196,experiment_1,wing,critical,partial,FALSE,8,1,Andy ate the wing,[],24,Yes,,2,2,0.77,Male,,English,No,Chrome,Mac,1080,1920,1.7557833333333333,
196,experiment_1,whiskey,critical,partial,TRUE,9,4,Andy drank the whiskey,[],24,Yes,,2,2,0.77,Male,,English,No,Chrome,Mac,1080,1920,1.7557833333333333,
196,experiment_1,soda,control,partial,FALSE,10,0,Andy drank the soda,[],24,Yes,,2,2,0.77,Male,,English,No,Chrome,Mac,1080,1920,1.7557833333333333,
196,experiment_1,whiskey,baseline,partial,TRUE,11,5,Andy drank the whiskey,[],24,Yes,,2,2,0.77,Male,,English,No,Chrome,Mac,1080,1920,1.7557833333333333,
196,experiment_1,banana,critical,maximal,FALSE,12,2,Andy ate the banana,[],24,Yes,,2,2,0.77,Male,,English,No,Chrome,Mac,1080,1920,1.7557833333333333,
196,experiment_1,coffee,control,maximal,FALSE,13,0,Andy drank the coffee,[],24,Yes,,2,2,0.77,Male,,English,No,Chrome,Mac,1080,1920,1.7557833333333333,
